Time,Vehicle speed,Time,Calculated load value,Time,Engine coolant temperature,Time,Engine RPM,Time,Intake air temperature,Time,Absolute throttle position,Time,Time since engine start,Time,Distance traveled while MIL is activated,Time,Distance traveled since DTCs cleared,Time,Barometric pressure,Time,Control module voltage,Time,Relative throttle position,Time,Accelerator pedal position D,Time,Commanded throttle actuator control,Time,Input voltage read by the scan tool,Time,Fuel rate,Time,Instant fuel economy,Time,Total fuel economy
91721.4350778,30.44719,91721.9307556,16.07843,"","",91721.964885,1348,"","",91721.9989906,14.11765,"","","","","","",91722.0330808,14.64881,"","",91722.0671764,3.137255,91722.1012868,19.60784,91722.1424586,3.529412,91813.1172277,14.3,91721.0950736,0.6375148,91721.0950736,47.75919,91721.0950736,31.98545
91721.8133871,30.44719,91722.299938,16.47059,"","",91722.3340337,1340,"","",91722.3781221,14.11765,"","","","","","",91722.4321972,14.64881,"","",91722.4663222,3.137255,91722.5004341,19.60784,91722.5415695,3.529412,91813.8635544,14.3,91721.4773071,0.6111712,91721.4773071,49.81777,91721.4773071,31.98647
91722.1825868,29.82582,91722.6940411,16.47059,"","",91722.7381744,1342,"","",91722.7722829,14.11765,"","","","","","",91722.8084058,14.64881,"","",91722.8425356,3.137255,91722.8766993,19.60784,91722.9178218,3.529412,91814.6260615,14.4,91721.8555072,0.6181962,91721.8555072,49.25166,91721.8555072,31.98745
91722.575689,29.82582,91723.0752498,17.2549,"","",91723.1115201,1341,"","",91723.1455102,14.11765,"","","","","","",91723.1805928,14.64881,"","",91723.214716,3.137255,91723.2508064,19.60784,91723.2919599,3.529412,91815.3885,14.4,91722.223741,0.6269774,91722.223741,47.5708,91722.223741,31.98832
91722.9579567,29.82582,91723.4424338,16.86275,"","",91723.4765504,1336,"","",91723.5547882,14.11765,"","","","","","",91723.6230162,14.64881,"","",91723.6952968,3.137255,91723.7294575,19.60784,91723.7704863,3.137255,91816.3997248,14.3,91722.6188071,0.6269774,91722.6188071,47.5708,91722.6188071,31.98924
91723.3260632,29.20445,91723.9250065,15.68627,"","",91723.9590955,1331,"","",91723.9962166,13.72549,"","","","","","",91724.0302965,14.64881,"","",91724.0643892,3.137255,91724.0985212,19.60784,91724.1416441,3.137255,91817.1390944,14.3,91723.0000176,0.6568335,91723.0000176,45.40849,91723.0000176,31.99006
91723.8077487,28.58307,91724.2921301,15.68627,"","",91724.3262412,1332,"","",91724.3606549,13.72549,"","","","","","",91724.4075141,14.64881,"","",91724.4417013,3.137255,91724.4778233,19.60784,91724.518987,3.529412,91817.8784437,14.4,91723.3671777,0.6146837,91723.3671777,47.51134,91723.3671777,31.99092
91724.1767517,28.58307,91724.781683,16.47059,"","",91724.8258226,1337,"","",91724.8599175,13.72549,"","","","","","",91724.894029,14.64881,"","",91724.9281617,3.137255,91724.9622529,19.60784,91725.0023996,3.529412,91818.7914087,14.4,91723.8497945,0.5936089,91723.8497945,48.15136,91723.8497945,31.99203
91724.6663589,28.58307,91725.1608782,16.47059,"","",91725.1949826,1308,"","",91725.229093,13.72549,"","","","","","",91725.2633177,14.64881,"","",91725.3094819,3.137255,91725.343497,19.60784,91725.3836055,3.529412,91819.523735,14.3,91724.2178838,0.5936089,91724.2178838,48.15136,91724.2178838,31.99289
91725.0465179,27.9617,91725.5431449,16.47059,"","",91725.5872327,1252,"","",91725.6223542,13.72549,"","","","","","",91725.6564624,14.64881,"","",91725.6905705,3.137255,91725.7246933,19.60784,91725.764815,3.137255,91820.3674105,14.3,91724.7074403,0.5883401,91724.7074403,48.58257,91724.7074403,31.99405
91725.4238356,26.71896,91725.9253362,17.64706,"","",91725.9594249,1222,"","",91725.9935396,13.72549,"","","","","","",91726.0276308,14.64881,"","",91726.0618629,3.137255,91726.0959747,19.60784,91726.1371002,3.137255,91821.1242218,14.5,91725.0866598,0.6181962,91725.0866598,45.23112,91725.0866598,31.9948
91725.8109546,24.85485,91726.2950386,17.64706,"","",91726.3286584,1220,"","",91726.3627353,13.72549,"","","","","","",91726.3968066,14.64881,"","",91726.4309295,3.137255,91726.465035,19.60784,91726.5051644,3.529412,91821.9012979,14.3,91725.4649846,0.6076587,91725.4649846,43.97034,91725.4649846,31.99546
91726.1762658,22.36936,91726.6546389,17.2549,"","",91726.6887606,1247,"","",91726.7228698,13.72549,"","","","","","",91726.756946,14.64881,"","",91726.7911398,3.137255,91726.8252541,19.60784,91726.8653762,3.529412,91822.665753,14.3,91725.8510652,0.6181962,91725.8510652,40.20544,91725.8510652,31.99594
91726.5392619,19.26251,91727.0389982,17.64706,"","",91727.0731288,1225,"","",91727.1071262,13.72549,"","","","","","",91727.1412112,14.64881,"","",91727.1742963,3.137255,91727.208417,19.60784,91727.2495414,3.137255,91823.5545977,14.4,91726.2174369,0.5865839,91726.2174369,38.13498,91726.2174369,31.99626
91726.923526,16.77702,91727.3979848,18.82353,"","",91727.4652126,1167,"","",91727.5394501,13.72549,"","","","","","",91727.6760224,14.64881,"","",91727.7542514,3.137255,91727.78829,24.70588,91727.8615884,6.27451,91824.5748547,14.4,91726.5794052,0.5918526,91726.5794052,32.54612,91726.5794052,31.99629
91727.2836521,14.91291,91728.0221427,45.09804,"","",91728.0572363,1296,"","",91728.0912646,16.86275,"","","","","","",91728.1254404,14.64881,"","",91728.1595493,7.45098,91728.1937957,31.37255,91728.2348168,8.235294,91825.5459358,14.4,91726.9637319,0.6357586,91726.9637319,26.38898,91726.9637319,31.99596
91727.9057115,14.29154,91728.3872914,48.62745,"","",91728.4213683,1215,"","",91728.4575175,18.82353,"","","","","","",91728.4915981,14.64881,"","",91728.5257555,12.15686,91728.5599905,38.82353,91728.6009465,13.33333,91826.3073712,14.4,91727.3247736,0.6199524,91727.3247736,24.05492,91727.3247736,31.99553
91728.2708841,14.29154,91728.7554527,83.13725,"","",91728.7895483,1376,"","",91728.8236664,20.78431,"","","","","","",91728.8597995,14.64881,"","",91728.8938319,12.94118,91728.9278966,38.82353,91728.96901,14.11765,91827.094896,14.4,91727.9468727,1.557784,91727.9468727,9.174273,91727.9468727,31.99018
91728.640015,14.29154,91729.1217777,70.58823,"","",91729.1557211,1572,"","",91729.1998636,21.96078,"","","","","","",91729.2340049,14.64881,"","",91729.2680678,14.5098,91729.3021803,39.21569,91729.3422773,16.07843,91827.8813961,14.3,91728.3120419,0.7835361,91728.3120419,18.23979,91728.3120419,31.98923
91729.0032681,15.53428,91729.4997605,60.78431,"","",91729.5329258,1559,"","",91729.5670182,17.64706,"","","","","","",91729.6112056,14.64881,"","",91729.6452994,8.235294,91729.6793627,30.58824,91729.7205389,8.627451,91828.751179,14.5,91728.6801867,1.387545,91728.6801867,10.29987,91728.6801867,31.98655
91729.3824935,16.77702,91729.869934,46.27451,"","",91729.9040428,1335,"","",91729.9370986,17.64706,"","","","","","",91729.9701922,14.64881,"","",91730.0052986,9.411765,91730.039559,34.5098,91730.0806521,9.803922,91829.5146288,14.4,91729.0443841,1.377172,91729.0443841,11.27984,91729.0443841,31.98404
91729.7566684,17.39839,91730.2402078,61.17647,"","",91730.2752922,1087,"","",91730.3093815,17.64706,"","","","","","",91730.3545181,14.64881,"","",91730.3886549,8.235294,91730.4227534,34.5098,91730.4628935,8.627451,91830.4205181,14.4,91729.4245515,1.318926,91729.4245515,12.72022,91729.4245515,31.9817
91730.1218409,18.64114,91730.6174306,50.98039,"","",91730.6514747,1278,"","",91730.6856101,17.64706,"","","","","","",91730.7206912,14.64881,"","",91730.7558645,9.411765,91730.7898991,34.5098,91730.8301425,10.19608,91831.1689176,14.5,91729.796776,0.8290163,91729.796776,20.98679,91729.796776,31.98089
91730.5011321,18.64114,91730.986531,53.33333,"","",91731.0487709,1553,"","",91731.0889058,18.03922,"","","","","","",91731.1230687,14.64881,"","",91731.1580648,9.019608,91731.1911533,32.54902,91731.2332658,10.19608,91831.9138408,14.3,91730.1629127,0.9893939,91730.1629127,18.84097,91730.1629127,31.97974
91730.8701921,19.26251,91731.3857639,45.09804,"","",91731.4198044,1389,"","",91731.495177,17.64706,"","","","","","",91731.5643883,14.64881,"","",91731.6335963,4.705883,91731.6697011,28.62745,91731.7108593,5.490196,91832.9566282,14.3,91730.5421558,0.7931109,91730.5421558,23.50382,91730.5421558,31.97912
91731.2693809,20.50525,91731.8672861,37.64706,"","",91731.9004488,1105,"","",91731.9355571,16.07843,"","","","","","",91731.9706952,14.64881,"","",91732.0048118,5.882353,91732.0499913,30.19608,91732.0910764,5.882353,91833.7270587,14.3,91730.9112316,0.9893939,91730.9112316,19.469,91730.9112316,31.97802
91731.7520311,21.12662,91732.2586084,34.90196,"","",91732.2927139,1107,"","",91732.3268191,12.54902,"","","","","","",91732.3618998,14.64881,"","",91732.3981499,1.176471,91732.433139,19.60784,91732.4742866,1.568627,91834.4654784,14.5,91731.3105049,0.9207746,91731.3105049,22.26956,91731.3105049,31.97716
91732.140222,21.74799,91732.6418326,12.54902,"","",91732.6759183,1162,"","",91732.7101926,13.33333,"","","","","","",91732.7450866,14.64881,"","",91732.7802438,2.352941,91732.8143453,19.60784,91732.8554807,2.352941,91835.2028278,14.5,91731.7921234,0.4452273,91731.7921234,47.45132,91731.7921234,31.97796
91732.5144896,21.74799,91733.0100186,13.72549,"","",91733.0440947,1171,"","",91733.078201,13.33333,"","","","","","",91733.123268,14.64881,"","",91733.1573728,2.352941,91733.1905348,19.60784,91733.2301682,2.745098,91835.9491841,14.3,91732.1813428,0.4795369,91732.1813428,45.35207,91732.1813428,31.97856
91732.8925952,21.74799,91733.4082579,14.11765,"","",91733.4453835,1180,"","",91733.4795048,13.72549,"","","","","","",91733.5246362,14.64881,"","",91733.5587149,3.137255,91733.5928451,19.60784,91733.6339676,3.137255,91836.8038462,14.4,91732.5555283,0.1432629,91732.5555283,151.8048,91732.5555283,31.98011
91733.2897936,21.74799,91733.7884908,19.21569,"","",91733.8225526,1189,"","",91733.8566188,13.72549,"","","","","","",91733.8907846,14.64881,"","",91733.9289843,3.137255,91733.9640146,19.60784,91734.0053376,3.137255,91837.5832483,14.4,91732.9337281,0.215054,91732.9337281,101.128,91732.9337281,31.98147
91733.6710943,20.50525,91734.1756903,18.82353,"","",91734.2098209,1210,"","",91734.2439334,13.72549,"","","","","","",91734.2780438,14.64881,"","",91734.3121331,3.137255,91734.3491668,19.60784,91734.3904423,3.137255,91838.3304963,14.2,91733.3330095,0.2416785,91733.3330095,89.98729,91733.3330095,31.98281
91734.0482991,19.88388,91734.5508782,18.03922,"","",91734.5850143,1225,"","",91734.6191301,13.72549,"","","","","","",91734.6532346,14.64881,"","",91734.6903274,3.137255,91734.7244907,19.60784,91734.7655813,3.137255,91839.1270701,14.4,91733.7133057,0.3150862,91733.7133057,65.07822,91733.7133057,31.98377
91734.4314678,18.64114,91734.9270888,16.86275,"","",91734.9612334,1229,"","",91734.9953342,13.72549,"","","","","","",91735.0334599,14.64881,"","",91735.0775746,3.137255,91735.1116496,19.60784,91735.1528167,3.137255,91839.8904205,14.5,91734.089407,0.6181962,91734.089407,32.16435,91734.089407,31.98379
91734.810712,18.01976,91735.3082827,17.64706,"","",91735.3785714,1204,"","",91735.4470458,13.72549,"","","","","","",91735.5942045,14.64881,"","",91735.662452,3.137255,91735.696559,19.60784,91735.7838246,3.529412,91840.9176389,14.2,91734.4726529,0.6181962,91734.4726529,30.15408,91734.4726529,31.98368
91735.1919904,16.77702,91735.9393428,18.03922,"","",91735.9844757,1174,"","",91736.0185753,13.72549,"","","","","","",91736.0537204,14.64881,"","",91736.0877532,3.137255,91736.1328614,19.60784,91736.1739424,3.529412,91841.6639319,14.4,91734.8518449,0.5830714,91734.8518449,30.9049,91734.8518449,31.98363
91735.8229531,15.53428,91736.326562,19.21569,"","",91736.3606617,1172,"","",91736.3947977,13.72549,"","","","","","",91736.428879,14.64881,"","",91736.4740645,3.137255,91736.5081634,19.60784,91736.5492562,3.529412,91842.4533991,14.3,91735.2330821,0.6023901,91735.2330821,27.85076,91735.2330821,31.9834
91736.209178,14.91291,91736.7067733,19.21569,"","",91736.7408605,1184,"","",91736.775978,14.11765,"","","","","","",91736.8102119,14.64881,"","",91736.8552565,3.137255,91736.8893488,19.60784,91736.9304549,3.529412,91843.2167885,14.5,91735.8640782,0.5883401,91735.8640782,26.40357,91735.8640782,31.9829
91736.589383,13.67017,91737.0839782,18.82353,"","",91737.1180515,1203,"","",91737.1521684,14.11765,"","","","","","",91737.1872705,14.64881,"","",91737.2234224,3.137255,91737.2575353,19.60784,91737.298542,3.529412,91843.9551583,14.3,91736.2512842,0.6181962,91736.2512842,24.12326,91736.2512842,31.98244
91736.9676014,13.04879,91737.4521279,18.82353,"","",91737.487276,1194,"","",91737.5216746,14.11765,"","","","","","",91737.5554058,14.64881,"","",91737.5895125,3.137255,91737.6260696,19.60784,91737.6667171,3.529412,91844.8398794,14.5,91736.6314966,0.6357586,91736.6314966,21.50213,91736.6314966,31.98183
91737.3357463,12.42742,91737.8192892,18.43137,"","",91737.853401,1177,"","",91737.8885373,14.11765,"","","","","","",91737.9226175,14.64881,"","",91737.9567315,3.137255,91737.9908411,19.60784,91738.0319703,3.529412,91845.7312223,14.4,91737.0088759,0.6269774,91737.0088759,20.81223,91737.0088759,31.98119
91737.7018239,11.18468,91738.1915128,18.03922,"","",91738.248287,1173,"","",91738.2827213,14.11765,"","","","","","",91738.3168993,14.64881,"","",91738.3510023,3.137255,91738.3850813,19.60784,91738.4272372,3.529412,91846.4836261,14.2,91737.3768799,0.6164399,91737.3768799,20.15999,91737.3768799,31.98055
91738.074156,10.56331,91738.5847466,20,"","",91738.6188444,1132,"","",91738.652964,13.72549,"","","","","","",91738.6870526,14.64881,"","",91738.7232001,3.137255,91738.7573773,19.60784,91738.7994295,3.529412,91847.2271191,14.4,91737.7430741,0.6041463,91737.7430741,18.5132,91737.7430741,31.97983
91738.4653802,9.941939,91738.9549337,23.13725,"","",91738.9890191,886,"","",91739.0231541,14.5098,"","","","","","",91739.0582521,14.64881,"","",91739.0933604,3.921569,91739.1275138,19.60784,91739.1685863,3.921569,91848.0295058,14.3,91738.1162721,0.6041463,91738.1162721,17.48469,91738.1162721,31.97903
91738.8385499,8.699197,91739.3230912,29.01961,"","",91739.3571842,874,"","",91739.4354427,14.5098,"","","","","","",91739.5046805,14.64881,"","",91739.5749478,3.921569,91739.6090287,19.60784,91739.6500793,3.921569,91849.0310563,14.3,91738.507521,0.6498085,91738.507521,15.2998,91738.507521,31.97801
91739.2057421,8.077826,91739.8618448,20.39216,"","",91739.8969351,1135,"","",91739.9310219,14.11765,"","","","","","",91739.9660934,14.64881,"","",91740.0002519,3.137255,91740.0373212,19.60784,91740.0785284,3.529412,91849.7604139,14.2,91738.8796975,0.6515647,91738.8796975,13.35124,91738.8796975,31.97692
91739.7473377,7.456454,91740.2339893,19.60784,"","",91740.2680691,1057,"","",91740.3021809,13.72549,"","","","","","",91740.3463014,14.64881,"","",91740.3803985,3.137255,91740.4145718,19.60784,91740.4556977,3.137255,91850.4978051,14.4,91739.2468636,0.7657203,91739.2468636,10.54932,91739.2468636,31.97547
91740.1176245,7.456454,91740.6172077,21.17647,"","",91740.6513177,927,"","",91740.6854446,13.72549,"","","","","","",91740.7215652,14.64881,"","",91740.7555439,3.137255,91740.7896568,19.60784,91740.8299635,3.529412,91851.2492577,14.3,91739.7874509,0.3159677,91739.7874509,23.59878,91739.7874509,31.97513
91740.4998675,6.835083,91740.9944289,24.31373,"","",91741.0385413,828,"","",91741.0726627,14.11765,"","","","","","",91741.1067822,14.64881,"","",91741.1418501,3.529412,91741.1759233,19.60784,91741.2160497,3.529412,91851.997593,14.5,91740.1586762,0.2920308,91740.1586762,25.53311,91740.1586762,31.97496
91740.8780446,6.213712,91741.3705288,26.27451,"","",91741.4047796,839,"","",91741.4498647,14.11765,"","","","","","",91741.4850579,14.64881,"","",91741.5301102,3.137255,91741.5652219,19.60784,91741.6063823,3.529412,91852.881085,14.4,91740.5409585,0.2577212,91740.5409585,26.52123,91740.5409585,31.97483
91741.2532419,5.592341,91741.7618303,25.09804,"","",91741.7959532,852,"","",91741.8529215,14.11765,"","","","","","",91741.8882409,14.64881,"","",91741.922284,3.137255,91741.9563976,19.60784,91741.997507,3.529412,91853.67143,14.4,91740.9191919,0.290435,91740.9191919,21.3945,91740.9191919,31.97455
91741.6454954,4.97097,91742.1500857,23.13725,"","",91742.1842067,797,"","",91742.2183115,14.11765,"","","","","","",91742.2544237,14.64881,"","",91742.2895504,3.137255,91742.3236453,19.60784,91742.364758,3.529412,91854.4178697,14.5,91741.2944016,0.3151698,91741.2944016,17.7439,91741.2944016,31.97414
91742.033825,4.349598,91742.51627,26.66667,"","",91742.5503527,758,"","",91742.5844793,14.11765,"","","","","","",91742.6186135,14.64881,"","",91742.6627289,3.529412,91742.6968429,19.60784,91742.7379372,3.529412,91855.168244,14.3,91741.68664,0.298414,91741.68664,16.65796,91741.68664,31.97371
91742.400883,3.728227,91742.9045169,26.27451,"","",91742.9386191,740,"","",91742.9727343,14.11765,"","","","","","",91743.0068424,14.64881,"","",91743.0409355,3.529412,91743.0749763,19.60784,91743.1151068,3.529412,91855.9239531,14.5,91742.0748546,0.2792644,91742.0748546,15.5752,91742.0748546,31.97328
91742.777105,3.106856,91743.2667369,24.31373,"","",91743.3348984,749,"","",91743.4090712,14.11765,"","","","","","",91743.5454552,14.64881,"","",91743.6116807,3.137255,91743.645791,19.60784,91743.7200834,3.529412,91856.9178903,14.4,91742.4420063,0.290435,91742.4420063,12.8367,91742.4420063,31.97279
91743.1502868,2.485485,91743.8745966,24.70588,"","",91743.9086319,756,"","",91743.942743,14.11765,"","","","","","",91743.9797855,14.64881,"","",91744.012899,3.137255,91744.0481213,19.60784,91744.0892718,3.529412,91857.67959,14.5,91742.8192164,0.2968182,91742.8192164,10.4672,91742.8192164,31.97221
91743.7601282,1.242742,91744.2446319,25.4902,"","",91744.2808871,754,"","",91744.3149956,14.11765,"","","","","","",91744.3601656,14.64881,"","",91744.3952324,3.137255,91744.4303992,19.60784,91744.4714633,3.529412,91858.450329,14.4,91743.1914032,0.2920308,91743.1914032,8.511037,91743.1914032,31.97159
91744.1254969,0.6213712,91744.6280054,25.88235,"","",91744.6641282,768,"","",91744.6982094,14.11765,"","","","","","",91744.7323043,14.64881,"","",91744.7664182,3.137255,91744.8035651,19.60784,91744.8436749,3.529412,91859.2140517,14.4,91743.8003429,0.298414,91743.8003429,4.164491,91743.8003429,31.97037
91744.5126248,0,91744.9971668,24.70588,"","",91745.0322082,753,"","",91745.0663148,14.11765,"","","","","","",91745.1114829,14.64881,"","",91745.1455402,3.137255,91745.1797251,19.60784,91745.2198685,3.529412,91859.9958025,14.4,91744.1684591,0.2720833,91744.1684591,2.283753,91744.1684591,31.96966
91744.8828115,0,91745.3753736,23.52941,"","",91745.4094662,767,"","",91745.4446201,14.11765,"","","","","","",91745.478716,14.64881,"","",91745.5138008,3.137255,91745.5478975,19.60784,91745.5880224,3.529412,91861.0697964,14.4,91744.5538591,0.3111804,91744.5538591,0,91744.5538591,31.96873
91745.2600555,0,91745.7415051,21.56863,"","",91745.7766215,751,"","",91745.8106924,13.72549,"","","","","","",91745.8558631,14.64881,"","",91745.891054,3.137255,91745.9351661,19.60784,91745.9752995,3.529412,91861.821524,14.4,91744.9229062,0.2960203,91744.9229062,0,91744.9229062,31.96789
